i_9_1_8_FR_X,1,9,X,FR,8,BFS,21.535,1.519,8061,"((21.535, 8061, 1.519),)"
i_8_2_7_MT_X,2,8,X,MT,7,GBNB,2.5,3.08,20170,"((2.5, 20170, 3.08),)"
i_8_2_7_MT_X,2,8,X,MT,7,ASTAR,2.5,3.205,20234,"((2.5, 20234, 3.205),)"
i_8_2_6_SC_X,2,8,X,SC,6,BNBL,6.0,14.296,101212,"((6.0, 101212, 14.296),)"
i_8_2_6_SC_X,2,8,X,SC,6,BNB,6.0,14.652,101752,"((6.0, 101752, 14.652),)"
i_8_2_7_MT_X,2,8,X,MT,7,DFS,2.5,5.171,33898,"((2.5, 33898, 5.171),)"
i_8_2_6_SC_X,2,8,X,SC,6,ASTAR,6.0,16.629,118888,"((6.0, 118888, 16.629),)"
i_8_2_6_SC_X,2,8,X,SC,6,GBNB,6.0,18.049,131664,"((6.0, 131664, 18.049),)"
i_8_2_6_SC_X,2,8,X,SC,6,DFS,6.0,19.799,146968,"((6.0, 146968, 19.799),)"
i_9_2_3_SC_X,2,9,X,SC,3,BNBL,6.0,1.158,8064,"((6.0, 8064, 1.158),)"
i_9_2_3_SC_X,2,9,X,SC,3,GBNB,6.0,1.237,8064,"((6.0, 8064, 1.237),)"
i_9_1_8_FR_X,1,9,X,FR,8,DFS,21.535,1.382,8938,"((21.535, 8938, 1.382),)"
i_9_2_3_SC_X,2,9,X,SC,3,BFS,6.0,1.792,13284,"((6.0, 13284, 1.792),)"
i_9_2_3_SC_X,2,9,X,SC,3,DFS,6.0,1.855,13284,"((6.0, 13284, 1.855),)"
i_9_2_3_SC_X,2,9,X,SC,3,ASTAR,6.0,1.88,8064,"((6.0, 8064, 1.88),)"
i_9_2_3_SC_X,2,9,X,SC,3,BNB,6.0,2.689,13080,"((6.0, 13080, 2.689),)"
i_10_2_4_SC_X,2,10,X,SC,4,BFS,6.0,24.17,93852,"((6.0, 93852, 24.17),)"
i_10_2_4_SC_X,2,10,X,SC,4,BNBL,6.0,28.197,88976,"((6.0, 88976, 28.197),)"
i_10_2_10_MT_X,2,10,X,MT,10,BNBL,3.25,3.159,9446,"((3.25, 9446, 3.159),)"
i_10_2_10_MT_X,2,10,X,MT,10,GBNB,3.25,3.258,10050,"((3.25, 10050, 3.258),)"
i_10_2_10_MT_X,2,10,X,MT,10,ASTAR,3.25,3.444,9938,"((3.25, 9938, 3.444),)"
i_10_2_10_MT_X,2,10,X,MT,10,BNB,3.25,3.75,11716,"((3.25, 11716, 3.75),)"
i_10_2_10_MT_X,2,10,X,MT,10,BFS,3.25,4.115,12445,"((3.25, 12445, 4.115),)"
i_10_2_10_MT_X,2,10,X,MT,10,DFS,3.25,4.62,14795,"((3.25, 14795, 4.62),)"
i_10_3_8_MT_X,3,10,X,MT,8,GBNB,1.5,9.624,29056,"((1.5, 29056, 9.624),)"
i_10_3_8_MT_X,3,10,X,MT,8,BNBL,1.5,9.772,29056,"((1.5, 29056, 9.772),)"
i_10_3_8_MT_X,3,10,X,MT,8,BNB,1.5,11.093,34236,"((1.5, 34236, 11.093),)"
i_10_3_8_MT_X,3,10,X,MT,8,BFS,1.5,11.145,34236,"((1.5, 34236, 11.145),)"
i_12_1_8_MT_X,1,12,X,MT,8,BNBL,4.25,1.852,4846,"((4.25, 4846, 1.852),)"
i_12_1_8_MT_X,1,12,X,MT,8,ASTAR,4.25,1.869,4890,"((4.25, 4890, 1.869),)"
i_12_1_8_MT_X,1,12,X,MT,8,BNB,4.25,1.889,5116,"((4.25, 5116, 1.889),)"
i_12_1_8_MT_X,1,12,X,MT,8,GBNB,4.25,1.926,5174,"((4.25, 5174, 1.926),)"
i_12_1_8_MT_X,1,12,X,MT,8,BFS,4.25,2.179,6114,"((4.25, 6114, 2.179),)"
i_12_1_8_MT_X,1,12,X,MT,8,DFS,4.25,2.356,6804,"((4.25, 6804, 2.356),)"
i_7_2_10_FR_X,2,7,X,FR,10,DFS,19.591,196.314,1291939,"((19.591, 225364, 30.0), (19.591, 449904, 60.003), (19.591, 676988, 90.007), (19.591, 891376, 120.007), (19.591, 1120486, 150.008), (19.591, 1216783, 180.011), (19.591, 1291939, 196.314))"
i_10_3_8_MT_X,3,10,X,MT,8,ASTAR,1.5,9.613,29056,"((1.5, 29056, 9.613),)"
i_10_2_4_SC_X,2,10,X,SC,4,GBNB,6.0,21.11,92496,"((6.0, 92496, 21.11),)"
i_10_3_8_MT_X,3,10,X,MT,8,DFS,1.5,11.35,41748,"((1.5, 41748, 11.35),)"
i_10_2_4_SC_X,2,10,X,SC,4,ASTAR,6.0,23.674,89824,"((6.0, 89824, 23.674),)"
i_10_2_4_SC_X,2,10,X,SC,4,BNB,6.0,24.466,90936,"((6.0, 90936, 24.466),)"
i_9_2_7_SC_X,2,9,X,SC,7,BNBL,8.0,56.474,284424,"((8.0, 145428, 30.017), (8.0, 284424, 56.474))"
i_10_2_4_SC_X,2,10,X,SC,4,DFS,6.0,27.151,101496,"((6.0, 101496, 27.151),)"
i_9_2_7_SC_X,2,9,X,SC,7,BFS,8.0,69.038,343312,"((8.0, 182036, 30.709), (8.0, 303888, 60.711), (8.0, 343312, 69.038))"
i_12_2_4_SC_X,2,12,X,SC,4,BNB,6.0,20.609,87588,"((6.0, 87588, 20.609),)"
i_12_2_9_MT_X,2,12,X,MT,9,BNB,3.25,22.003,78114,"((3.25, 78114, 22.003),)"
i_12_2_4_SC_X,2,12,X,SC,4,ASTAR,6.0,22.536,85040,"((6.0, 85040, 22.536),)"
i_12_2_9_MT_X,2,12,X,MT,9,BNBL,3.25,23.125,71086,"((3.25, 71086, 23.125),)"
i_9_2_7_SC_X,2,9,X,SC,7,ASTAR,8.0,73.733,306876,"((8.0, 156240, 30.004), (8.0, 259500, 60.009), (8.0, 306876, 73.733))"
i_12_2_9_MT_X,2,12,X,MT,9,BFS,3.25,24.603,88366,"((3.25, 88366, 24.603),)"
i_12_2_9_MT_X,2,12,X,MT,9,GBNB,3.25,27.036,88934,"((3.25, 88934, 27.036),)"
i_9_2_7_SC_X,2,9,X,SC,7,GBNB,8.0,78.013,328968,"((8.0, 159112, 30.003), (8.0, 257876, 60.007), (8.0, 328968, 78.013))"
i_12_2_4_SC_X,2,12,X,SC,4,BFS,6.0,28.232,97628,"((6.0, 97628, 28.232),)"
i_12_2_4_SC_X,2,12,X,SC,4,GBNB,6.0,28.774,86752,"((6.0, 86752, 28.774),)"
i_12_2_4_SC_X,2,12,X,SC,4,BNBL,6.0,29.586,82528,"((6.0, 82528, 29.586),)"
i_12_2_9_MT_X,2,12,X,MT,9,ASTAR,3.25,32.054,83816,"((3.25, 77692, 30.051), (3.25, 83816, 32.054))"
i_12_2_4_SC_X,2,12,X,SC,4,DFS,6.0,34.747,107520,"((6.0, 96696, 30.023), (6.0, 107520, 34.747))"
i_9_2_7_SC_X,2,9,X,SC,7,BNB,8.0,96.227,323676,"((7.0, 99972, 30.001), (8.0, 202392, 60.001), (8.0, 299448, 90.008), (8.0, 323676, 96.227))"
i_12_2_9_MT_X,2,12,X,MT,9,DFS,3.25,51.821,170144,"((3.25, 85032, 30.0), (3.25, 170144, 51.821))"
i_13_2_7_FR_X,2,13,X,FR,7,BNB,21.247,32.919,102164,"((21.247, 90086, 30.433), (21.247, 102164, 32.919))"
i_9_2_7_SC_X,2,9,X,SC,7,DFS,8.0,113.746,495320,"((8.0, 170324, 30.004), (8.0, 305392, 60.01), (8.0, 425004, 90.017), (8.0, 495320, 113.746))"
i_13_2_7_FR_X,2,13,X,FR,7,BNBL,21.247,33.924,85560,"((18.282, 75900, 30.001), (21.247, 85560, 33.924))"
i_13_2_7_FR_X,2,13,X,FR,7,GBNB,21.247,35.239,84490,"((21.247, 70182, 30.008), (21.247, 84490, 35.239))"
i_13_2_7_FR_X,2,13,X,FR,7,ASTAR,21.247,39.06,91920,"((21.247, 67804, 30.011), (21.247, 91920, 39.06))"
i_13_1_14_MT_X,1,13,X,MT,14,BFS,2.5,0.066,187,"((2.5, 187, 0.066),)"
i_13_1_14_MT_X,1,13,X,MT,14,BNBL,2.5,0.066,166,"((2.5, 166, 0.066),)"
i_13_1_14_MT_X,1,13,X,MT,14,BNB,2.5,0.064,166,"((2.5, 166, 0.064),)"
i_13_1_14_MT_X,1,13,X,MT,14,GBNB,2.5,0.065,166,"((2.5, 166, 0.065),)"
i_13_1_14_MT_X,1,13,X,MT,14,ASTAR,2.5,0.065,166,"((2.5, 166, 0.065),)"
i_13_1_14_MT_X,1,13,X,MT,14,DFS,2.5,0.068,188,"((2.5, 188, 0.068),)"
i_13_2_7_FR_X,2,13,X,FR,7,BFS,21.247,47.149,112578,"((18.282, 73184, 30.002), (21.247, 112578, 47.149))"
i_13_2_8_MT_X,2,13,X,MT,8,BFS,4.0,39.7,140144,"((3.75, 94648, 30.491), (4.0, 140144, 39.7))"
i_13_2_8_MT_X,2,13,X,MT,8,BNBL,4.0,29.946,81506,"((4.0, 81506, 29.946),)"
i_13_2_7_FR_X,2,13,X,FR,7,DFS,21.247,64.734,159368,"((21.247, 71800, 30.002), (21.247, 146264, 60.003), (21.247, 159368, 64.734))"
i_13_2_8_MT_X,2,13,X,MT,8,ASTAR,4.0,27.374,86324,"((4.0, 86324, 27.374),)"
i_13_2_8_MT_X,2,13,X,MT,8,GBNB,4.0,32.615,95582,"((4.0, 90316, 30.009), (4.0, 95582, 32.615))"
i_10_3_6_FR_X,3,10,X,FR,6,BNBL,14.999,156.181,580858,"((11.719, 156520, 30.0), (11.719, 255424, 60.054), (11.719, 377872, 90.076), (13.538, 488022, 120.077), (14.999, 563494, 150.079), (14.999, 580858, 156.181))"
i_14_2_8_FR_X,2,14,X,FR,8,BNBL,19.552,33.954,77244,"((13.713, 69410, 30.58), (19.552, 77244, 33.954))"
i_13_2_8_MT_X,2,13,X,MT,8,BNB,4.0,50.525,137872,"((3.75, 79036, 30.006), (4.0, 137872, 50.525))"
i_10_3_6_FR_X,3,10,X,FR,6,ASTAR,14.999,171.668,596722,"((11.719, 103408, 30.623), (13.538, 192874, 60.639), (13.538, 278800, 90.664), (14.999, 385990, 120.689), (14.999, 496102, 150.714), (14.999, 596722, 171.668))"
i_14_2_8_FR_X,2,14,X,FR,8,BFS,19.552,45.703,123854,"((19.552, 82544, 30.001), (19.552, 123854, 45.703))"
i_13_2_8_MT_X,2,13,X,MT,8,DFS,4.0,71.601,188376,"((4.0, 75100, 30.001), (4.0, 160498, 60.002), (4.0, 188376, 71.601))"
i_10_3_6_FR_X,3,10,X,FR,6,GBNB,14.999,194.237,592438,"((14.999, 90376, 30.006), (14.999, 181378, 60.043), (14.999, 270796, 90.075), (14.999, 364322, 120.116), (14.999, 455678, 150.118), (14.999, 542942, 180.119), (14.999, 592438, 194.237))"
i_9_3_6_MT_X,3,9,X,MT,6,BNBL,3.75,218.521,938188,"((2.5, 171448, 30.015), (3.25, 339964, 60.02), (3.715, 435892, 90.027), (3.75, 527428, 120.033), (3.75, 616252, 150.035), (3.75, 721336, 180.039), (3.75, 881344, 210.042), (3.75, 938188, 218.521))"
i_14_2_9_FR_X,2,14,X,FR,9,BNBL,10.435,80.257,227572,"((9.397, 68992, 30.002), (10.435, 146104, 60.011), (10.435, 227572, 80.257))"
i_12_2_5_SC_X,2,12,X,SC,5,BNBL,6.0,161.642,554560,"((6.0, 82636, 30.005), (6.0, 177212, 60.005), (6.0, 272588, 90.016), (6.0, 386588, 120.027), (6.0, 517568, 150.028), (6.0, 554560, 161.642))"
i_14_2_9_FR_X,2,14,X,FR,9,ASTAR,10.435,89.957,229048,"((10.435, 80740, 30.427), (10.435, 157708, 61.805), (10.435, 229048, 89.957))"
i_14_2_9_FR_X,2,14,X,FR,9,GBNB,10.435,98.502,230608,"((10.435, 68608, 30.009), (10.435, 136996, 60.017), (10.435, 207172, 90.024), (10.435, 230608, 98.502))"
i_12_2_5_SC_X,2,12,X,SC,5,BFS,6.0,182.141,559396,"((6.0, 118332, 30.008), (6.0, 206168, 60.012), (6.0, 291648, 90.512), (6.0, 377264, 120.518), (6.0, 457336, 150.538), (6.0, 555300, 180.544), (6.0, 559396, 182.141))"
i_9_3_6_MT_X,3,9,X,MT,6,ASTAR,3.75,244.799,961804,"((3.75, 165328, 30.309), (3.75, 327160, 60.312), (3.75, 424300, 90.312), (3.75, 514456, 120.319), (3.75, 622060, 155.167), (3.75, 729976, 185.177), (3.75, 816952, 215.181), (3.75, 961804, 244.799))"
i_12_2_5_SC_X,2,12,X,SC,5,BNB,6.0,154.722,554668,"((6.0, 92856, 30.002), (6.0, 178568, 60.018), (6.0, 288048, 90.026), (6.0, 401640, 120.032), (6.0, 526556, 150.032), (6.0, 554668, 154.722))"
i_12_2_5_SC_X,2,12,X,SC,5,GBNB,6.0,168.498,622876,"((6.0, 91388, 30.015), (6.0, 176552, 60.03), (6.0, 274776, 90.457), (6.0, 412528, 120.463), (6.0, 534008, 153.558), (6.0, 622876, 168.498))"
i_12_2_5_SC_X,2,12,X,SC,5,ASTAR,6.0,174.427,578448,"((6.0, 81696, 30.002), (6.0, 182056, 60.018), (6.0, 278500, 90.023), (6.0, 385444, 120.041), (6.0, 469796, 150.046), (6.0, 578448, 174.427))"
i_9_3_6_MT_X,3,9,X,MT,6,BFS,3.75,267.331,1261584,"((2.5, 167000, 30.03), (3.25, 330288, 60.031), (3.25, 431460, 90.034), (3.75, 574752, 120.034), (3.75, 690504, 150.041), (3.75, 787128, 180.045), (3.75, 952560, 210.047), (3.75, 1082268, 242.581), (3.75, 1261584, 267.331))"
i_12_2_5_SC_X,2,12,X,SC,5,DFS,6.0,178.556,653836,"((6.0, 86772, 30.016), (6.0, 175256, 60.019), (6.0, 262300, 90.029), (6.0, 349308, 120.035), (6.0, 495396, 150.041), (6.0, 653836, 178.556))"
i_9_3_6_MT_X,3,9,X,MT,6,GBNB,3.75,282.016,994984,"((3.75, 155656, 30.01), (3.75, 264520, 60.011), (3.75, 360592, 90.02), (3.75, 456568, 120.026), (3.75, 551656, 150.027), (3.75, 645844, 181.553), (3.75, 755692, 211.562), (3.75, 844384, 241.607), (3.75, 956392, 271.614), (3.75, 994984, 282.016))"
