i_172_3_32_MT_den204d,3,156,den204d,MT,32,GBNB,5.242,-,343582,"((1.75, 18328, 30.369), (1.75, 37120, 60.39), (1.75, 55544, 90.601), (2.5, 73836, 120.748), (2.5, 91370, 150.787), (3.75, 107642, 180.822), (3.75, 122106, 210.834), (5.242, 139680, 240.844), (5.242, 155394, 270.923), (5.242, 173926, 300.933), (5.242, 188586, 330.934), (5.242, 206106, 360.936), (5.242, 222638, 395.131), (5.242, 240614, 425.143), (5.242, 259688, 455.211), (5.242, 277830, 490.08), (5.242, 296356, 520.09), (5.242, 314158, 550.096), (5.242, 331804, 580.104), (5.242, 343582, 600.013))"
i_172_3_32_MT_den204d,3,156,den204d,MT,32,ASTAR,15.227,-,313672,"((8.906, 14888, 30.43), (14.688, 30364, 60.516), (14.688, 45540, 90.572), (14.734, 61956, 120.695), (14.734, 78708, 150.802), (14.734, 95464, 180.849), (14.734, 111952, 210.906), (14.969, 130008, 241.111), (15.227, 143984, 271.137), (15.227, 160488, 301.279), (15.227, 172384, 331.424), (15.227, 188816, 361.486), (15.227, 205924, 391.539), (15.227, 218216, 421.582), (15.227, 235708, 451.736), (15.227, 252704, 481.746), (15.227, 265396, 511.875), (15.227, 282540, 541.883), (15.227, 298596, 571.978), (15.227, 313672, 600.086))"
i_144_3_42_FR_den203d,3,144,den203d,FR,42,MCTS_E,5.705,-,1692440,"((5.705, 90568, 30.146), (7.922, 175472, 60.228), (7.138, 261280, 90.39), (7.138, 342136, 120.504), (7.138, 427808, 150.521), (7.138, 506080, 180.523), (9.734, 592920, 210.677), (9.734, 681584, 240.843), (2.817, 768608, 270.872), (2.817, 848776, 300.954), (2.817, 925440, 331.03), (6.71, 1021344, 361.062), (6.71, 1101856, 391.182), (6.71, 1186264, 425.55), (6.71, 1273808, 455.577), (8.95, 1351288, 485.652), (5.705, 1448952, 515.709), (5.705, 1518136, 545.758), (5.705, 1613552, 575.778), (5.705, 1692440, 600.005))"
i_144_3_42_FR_den203d,3,144,den203d,FR,42,MCTS_V,45.701,-,203808,"((34.655, 10312, 30.824), (39.251, 20952, 61.321), (39.251, 31616, 91.829), (45.701, 42040, 123.18), (45.701, 52912, 153.827), (45.701, 63136, 184.596), (45.701, 73688, 214.816), (45.701, 84592, 246.371), (45.701, 94864, 276.501), (45.701, 104824, 306.712), (45.701, 114744, 337.239), (45.701, 124472, 367.398), (45.701, 135680, 397.763), (45.701, 145680, 428.269), (45.701, 156544, 461.44), (45.701, 168264, 492.843), (45.701, 177960, 523.646), (45.701, 189160, 553.944), (45.701, 198624, 585.664), (45.701, 203808, 600.159))"
i_144_3_42_FR_den203d,3,144,den203d,FR,42,MCTS_S,5.705,-,1682840,"((5.705, 89944, 30.316), (5.705, 174384, 60.428), (9.734, 257384, 90.453), (2.817, 343744, 120.487), (5.705, 425304, 150.517), (8.95, 511272, 180.596), (8.95, 599384, 210.647), (5.705, 689608, 240.661), (5.705, 777816, 270.732), (8.143, 857920, 300.787), (8.143, 935008, 330.796), (9.955, 1016088, 360.805), (6.71, 1112648, 390.89), (6.71, 1185072, 420.9), (6.71, 1272496, 450.99), (6.71, 1348288, 481.003), (5.705, 1447696, 511.126), (5.705, 1520344, 541.369), (5.705, 1616432, 571.56), (5.705, 1682840, 600.061))"
i_144_3_42_FR_den203d,3,144,den203d,FR,42,BFS,19.842,-,395640,"((13.984, 20120, 31.394), (17.6, 39912, 62.547), (17.6, 60320, 93.743), (19.842, 79680, 124.367), (19.842, 99864, 154.712), (19.842, 121904, 188.161), (19.842, 143920, 218.303), (19.842, 163120, 248.476), (19.842, 185200, 279.021), (19.842, 203992, 310.161), (19.842, 225424, 340.272), (19.842, 242848, 370.639), (19.842, 264720, 401.136), (19.842, 286752, 431.341), (19.842, 303304, 461.375), (19.842, 324728, 491.592), (19.842, 345912, 521.771), (19.842, 368144, 562.059), (19.842, 389840, 592.363), (19.842, 395640, 600.515))"
i_144_3_42_FR_den203d,3,144,den203d,FR,42,BNBL,19.842,-,352264,"((13.984, 16360, 32.333), (17.6, 33232, 62.609), (17.6, 50472, 93.484), (19.842, 69360, 123.792), (19.842, 88376, 153.931), (19.842, 105584, 184.76), (19.842, 123824, 215.388), (19.842, 143920, 245.905), (19.842, 161200, 276.22), (19.842, 181400, 307.63), (19.842, 197072, 338.171), (19.842, 215552, 368.904), (19.842, 230664, 400.104), (19.842, 249008, 430.623), (19.842, 268248, 460.997), (19.842, 283752, 491.714), (19.842, 303880, 521.767), (19.842, 322576, 552.655), (19.842, 341120, 583.342), (19.842, 352264, 600.425))"
i_144_3_42_FR_den203d,3,144,den203d,FR,42,BNB,19.842,-,379680,"((13.984, 17720, 30.125), (17.6, 36512, 60.596), (17.6, 55840, 91.344), (19.842, 75240, 122.276), (19.842, 94784, 152.578), (19.842, 115544, 182.777), (19.842, 135744, 214.049), (19.842, 154240, 244.361), (19.842, 175880, 275.067), (19.842, 193208, 305.203), (19.842, 213552, 335.253), (19.842, 230664, 366.382), (19.842, 251408, 397.045), (19.842, 272448, 427.569), (19.842, 288672, 457.951), (19.842, 309616, 488.012), (19.842, 329720, 518.184), (19.842, 350184, 548.509), (19.842, 365344, 579.366), (19.842, 379680, 600.129))"
i_144_3_42_FR_den203d,3,144,den203d,FR,42,GBNB,52.593,-,395208,"((52.543, 17792, 30.169), (52.543, 37760, 60.381), (52.543, 58152, 90.442), (52.543, 75672, 120.707), (52.543, 95904, 150.968), (52.543, 115808, 181.544), (52.543, 137960, 211.727), (52.543, 157040, 241.938), (52.543, 178136, 271.972), (52.543, 196424, 302.078), (52.543, 217936, 332.21), (52.543, 235528, 362.294), (52.543, 256624, 392.416), (52.543, 278384, 422.465), (52.543, 294848, 452.54), (52.543, 316816, 482.88), (52.593, 338976, 513.227), (52.593, 353856, 543.295), (52.593, 375640, 573.323), (52.593, 395208, 600.284))"
i_144_3_42_FR_den203d,3,144,den203d,FR,42,ASTAR,108.852,-,307157,"((108.852, 15322, 30.112), (108.852, 30668, 60.112), (108.852, 45757, 90.114), (108.852, 61337, 120.12), (108.852, 76624, 150.12), (108.852, 91886, 180.127), (108.852, 106643, 210.132), (108.852, 123070, 240.145), (108.852, 137415, 270.145), (108.852, 153724, 300.145), (108.852, 167528, 330.149), (108.852, 183745, 360.17), (108.852, 200029, 390.171), (108.852, 213090, 420.178), (108.852, 229502, 450.181), (108.852, 245956, 480.181), (108.852, 258119, 510.182), (108.852, 274546, 540.183), (108.852, 291021, 570.189), (108.852, 307157, 608.6))"
